
 num     #instances         #bytes  class name
2576:             1             16  org.hibernate.cfg.HbmBinder$CollectionType$4
2577:             1             16  org.apache.struts2.dispatcher.mapper.DefaultActionMapper$2$2
2578:             1             16  sun.reflect.GeneratedMethodAccessor83
2579:             1             16  [Ljava.lang.Throwable;
2580:             1             16  com.sun.org.apache.xerces.internal.impl.dv.xs.BooleanDV
2581:             1             16  sun.reflect.GeneratedConstructorAccessor29
2582:             1             16  org.jbpm.pvm.internal.script.JuelScriptEngineFactory
2583:             1             16  sun.reflect.GeneratedConstructorAccessor15
2584:             1             16  org.hibernate.hql.ast.tree.FromClause$2
2585:             1             16  org.hibernate.dialect.Dialect$4
2586:             1             16  java.util.regex.Pattern$CharPropertyNames$16
2587:             1             16  org.hibernate.id.IdentifierGeneratorFactory$1
2588:             1             16  org.hibernate.event.def.DefaultDirtyCheckEventListener
2589:             1             16  sun.management.ClassLoadingImpl
2590:             1             16  org.hibernate.engine.CascadeStyle$4
2591:             1             16  com.sun.org.apache.xerces.internal.impl.dv.xs.XSSimpleTypeDecl$4
2592:             1             16  sun.security.x509.RFC822Name
2593:             1             16  org.apache.tomcat.util.http.parser.MediaTypeCache
2594:             1             16  org.apache.struts2.config.BeanSelectionProvider
2595:             1             16  org.hibernate.cfg.HbmBinder$CollectionType$5
2596:             1             16  org.springframework.aop.framework.adapter.ThrowsAdviceAdapter
2597:             1             16  org.hibernate.hql.ast.tree.FromClause$3
2598:             1             16  java.util.regex.Pattern$CharPropertyNames$17
2599:             1             16  org.hibernate.id.IdentifierGeneratorFactory$2
2600:             1             16  sun.reflect.GeneratedMethodAccessor27
2601:             1             16  org.hibernate.type.ClobType
2602:             1             16  org.apache.struts2.dispatcher.mapper.DefaultActionMapper$2$3
2603:             1             16  com.sun.org.apache.xerces.internal.impl.dv.dtd.NOTATIONDatatypeValidator
2604:             1             16  org.hibernate.type.TimeType
2605:             1             16  java.net.URLClassLoader$7
2606:             1             16  sun.text.normalizer.NormalizerBase$NFKDMode
2607:             1             16  org.apache.juli.logging.LogFactory
2608:             1             16  sun.nio.cs.CharsetMapping$2
2609:             1             16  sun.reflect.GeneratedMethodAccessor18
2610:             1             16  org.hibernate.engine.CascadeStyle$5
2611:             1             16  com.sun.org.apache.xerces.internal.impl.dv.xs.DecimalDV
2612:             1             16  sun.reflect.GeneratedConstructorAccessor16
2613:             1             16  sun.reflect.GeneratedConstructorAccessor30
2614:             1             16  org.hibernate.type.CalendarDateType
2615:             1             16  org.hibernate.cfg.HbmBinder$CollectionType$6
2616:             1             16  org.hibernate.hql.ast.tree.FromClause$4
2617:             1             16  sun.util.resources.LocaleData$LocaleDataResourceBundleControl
2618:             1             16  sun.reflect.GeneratedConstructorAccessor8
2619:             1             16  java.util.regex.Pattern$CharPropertyNames$18
2620:             1             16  org.hibernate.cfg.DefaultNamingStrategy
2621:             1             16  java.util.Collections$SingletonSet
2622:             1             16  com.opensymphony.xwork2.DefaultTextProvider
2623:             1             16  com.sun.org.apache.xerces.internal.impl.dv.dtd.NMTOKENDatatypeValidator
2624:             1             16  sun.reflect.GeneratedConstructorAccessor9
2625:             1             16  sun.reflect.GeneratedConstructorAccessor3
2626:             1             16  com.sun.org.apache.xerces.internal.impl.dv.xs.TimeDV
2627:             1             16  [Lorg.eclipse.jdt.internal.compiler.lookup.TypeBound;
2628:             1             16  org.hibernate.engine.CascadeStyle$6
2629:             1             16  java.io.FileDescriptor$1
2630:             1             16  sun.nio.cs.CharsetMapping$3
2631:             1             16  org.apache.struts2.dispatcher.mapper.DefaultActionMapper$2$4
2632:             1             16  org.hibernate.event.def.DefaultLoadEventListener
2633:             1             16  org.hibernate.cfg.HbmBinder$CollectionType$7
2634:             1             16  [Lorg.eclipse.jdt.internal.compiler.ast.TypeReference;
2635:             1             16  sun.misc.Perf
2636:             1             16  sun.reflect.GeneratedConstructorAccessor26
2637:             1             16  sun.reflect.GeneratedConstructorAccessor45
2638:             1             16  java.util.regex.Pattern$CharPropertyNames$19
2639:             1             16  org.hibernate.jdbc.util.SQLStatementLogger
2640:             1             16  sun.reflect.GeneratedConstructorAccessor42
2641:             1             16  org.hibernate.event.def.DefaultFlushEventListener
2642:             1             16  sun.reflect.GeneratedConstructorAccessor7
2643:             1             16  com.sun.org.apache.xerces.internal.impl.dv.xs.FloatDV
2644:             1             16  org.apache.tomcat.websocket.server.WsSessionListener
2645:             1             16  sun.reflect.GeneratedConstructorAccessor17
2646:             1             16  org.hibernate.proxy.pojo.javassist.JavassistLazyInitializer$1
2647:             1             16  org.hibernate.engine.CascadeStyle$7
2648:             1             16  sun.text.normalizer.NormalizerBase$NFCMode
2649:             1             16  java.util.regex.Pattern$CharPropertyNames$20
2650:             1             16  sun.nio.cs.CharsetMapping$4
2651:             1             16  java.lang.management.PlatformComponent$1
2652:             1             16  org.hibernate.impl.SessionFactoryImpl$2
2653:             1             16  javax.xml.parsers.SecuritySupport
2654:             1             16  org.springframework.orm.hibernate3.SpringSessionContext
2655:             1             16  sun.reflect.GeneratedMethodAccessor57
2656:             1             16  sun.reflect.GeneratedMethodAccessor8
2657:             1             16  org.hibernate.impl.SessionFactoryImpl$1
2658:             1             16  com.sun.proxy.$Proxy13
2659:             1             16  org.hibernate.engine.CascadeStyle$8
2660:             1             16  com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory
2661:             1             16  java.util.regex.Pattern$CharPropertyNames$21
2662:             1             16  sun.reflect.GeneratedMethodAccessor46
2663:             1             16  org.jbpm.pvm.internal.id.DatabaseIdComposer
2664:             1             16  java.text.DontCareFieldPosition$1
2665:             1             16  org.hibernate.type.LocaleType
2666:             1             16  java.lang.reflect.ReflectAccess
2667:             1             16  org.springframework.beans.factory.annotation.QualifierAnnotationAutowireCandidateResolver
2668:             1             16  com.sun.org.apache.xerces.internal.impl.dv.xs.DoubleDV
2669:             1             16  java.lang.management.PlatformComponent$2
2670:             1             16  org.hibernate.type.DateType
2671:             1             16  com.sun.org.apache.xerces.internal.impl.dv.xs.DateDV
2672:             1             16  com.opensymphony.xwork2.ognl.accessor.ObjectProxyPropertyAccessor
2673:             1             16  sun.reflect.GeneratedConstructorAccessor18
2674:             1             16  sun.reflect.GeneratedConstructorAccessor27
2675:             1             16  javax.xml.transform.SecuritySupport
2676:             1             16  org.hibernate.engine.CascadeStyle$9
2677:             1             16  com.opensymphony.xwork2.util.WildcardHelper
2678:             1             16  java.util.regex.Pattern$CharPropertyNames$22
2679:             1             16  org.jbpm.pvm.internal.id.MemoryIdComposer
2680:             1             16  sun.reflect.GeneratedMethodAccessor38
2681:             1             16  sun.reflect.GeneratedMethodAccessor58
2682:             1             16  sun.text.normalizer.NormalizerBase$NFKCMode
2683:             1             16  org.apache.tomcat.util.security.MD5Encoder
2684:             1             16  org.hibernate.property.MapAccessor
2685:             1             16  org.jbpm.internal.log.Log4jLogFactory
2686:             1             16  java.lang.management.PlatformComponent$3
2687:             1             16  org.hibernate.event.def.DefaultEvictEventListener
2688:             1             16  [Ljava.text.FieldPosition;
2689:             1             16  sun.reflect.GeneratedMethodAccessor47
2690:             1             16  org.hibernate.engine.CascadeStyle$10
2691:             1             16  org.hibernate.bytecode.javassist.BytecodeProviderImpl
